Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_Batch,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,Metadata_WellCode,Metadata_cachedir,Metadata_montagedir,Metadata_thumbnail_path
BR00116995,I23,1,0.134340003,2020-11-06T09:05:42Z,2,2,5,HOECHST 33342,23,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,9,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A64173453-015-03-1,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,5.3965,5,DMSO,SSTR2,octreotide,383414,DEQANNDTNATYII-UHFFFAOYSA-N,NA,pert,NA,r09c23,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r09c23_montage.png
BR00116995,I24,1,0.134330601,2020-11-06T09:09:45Z,2,2,5,HOECHST 33342,24,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,9,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K09338665-001-08-9,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,0.65114,5,DMSO,GJB4,1-octanol,957,KBPLFHHGFOOTCA-UHFFFAOYSA-N,NA,pert,NA,r09c24,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r09c24_montage.png
BR00116995,J01,1,0.134641498,2020-11-06T07:42:45Z,2,2,5,HOECHST 33342,1,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K64034691-001-01-9,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.3275,5,DMSO,BTK,acalabrutinib,71226662,WDENQIQQYWYTPO-IBGZPJMESA-N,NA,pert,NA,r10c01,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c01_montage.png
BR00116995,J02,1,0.134625196,2020-11-06T07:47:08Z,2,2,5,HOECHST 33342,2,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K38512030-001-01-7,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,3.4888,5,DMSO,SLCO2B1,rifamycin,6324616,HJYYPODYNSCCOU-ODRIEIDWSA-N,NA,pert,NA,r10c02,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c02_montage.png
BR00116995,J03,1,0.134603307,2020-11-06T07:50:08Z,2,2,5,HOECHST 33342,3,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K74514084-003-09-2,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.3699,5,DMSO,FGF1,pazopanib,10113978,CUIHSIWYWATEQL-UHFFFAOYSA-N,NA,pert,NA,r10c03,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c03_montage.png
BR00116995,J04,1,0.1345772,2020-11-06T07:54:30Z,2,2,5,HOECHST 33342,4,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K19333160-001-01-3,NA,control,poscon_cp,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.6319,5,DMSO,PAK1,RKI-1447,60138149,GDVRVPIXWXOKQO-UHFFFAOYSA-N,NA,pert,NA,r10c04,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c04_montage.png
BR00116995,J05,1,0.134555593,2020-11-06T07:57:31Z,2,2,5,HOECHST 33342,5,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K97091514-001-11-4,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.1535,5,DMSO,PRKCB,vitamin-E,14985,GVJHHUAWPYXKBD-IEOSBIPESA-N,NA,pert,NA,r10c05,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c05_montage.png
BR00116995,J06,1,0.134534597,2020-11-06T08:01:56Z,2,2,5,HOECHST 33342,6,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K41599323-001-02-3,NA,control,poscon_diverse,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,3.1941,5,DMSO,KRAS,lonafarnib,148195,DHMTURDWPRKSOA-RUZDIDTESA-N,NA,pert,NA,r10c06,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c06_montage.png
BR00116995,J07,1,0.134513795,2020-11-06T08:04:57Z,2,2,5,HOECHST 33342,7,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K47738867-001-01-5,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,0.58058,5,DMSO,TNF,ethyl-pyruvate,12041,XXRCUYVCPSWGCC-UHFFFAOYSA-N,NA,pert,NA,r10c07,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c07_montage.png
BR00116995,J08,1,0.134494707,2020-11-06T08:09:23Z,2,2,5,HOECHST 33342,8,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A91822151-001-05-0,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.5515,5,DMSO,GLRA3,picrotin,4815,RYEFFICCPKWYML-UHFFFAOYSA-N,NA,pert,NA,r10c08,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c08_montage.png
BR00116995,J09,1,0.134476498,2020-11-06T08:12:26Z,2,2,5,HOECHST 33342,9,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K19477839-001-07-6,NA,control,poscon_cp,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.797,5,DMSO,MET,SGX523,24779724,BCZUAADEACICHN-UHFFFAOYSA-N,NA,pert,NA,r10c09,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c09_montage.png
BR00116995,J10,1,0.134460106,2020-11-06T08:16:53Z,2,2,5,HOECHST 33342,10,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K95785537-001-22-3,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.5089,5,DMSO,LYN,PP-2,4878,PBBRWFOVCUAONR-UHFFFAOYSA-N,NA,pert,NA,r10c10,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c10_montage.png
BR00116995,J11,1,0.134444207,2020-11-06T08:19:56Z,2,2,5,HOECHST 33342,11,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A63444178-001-01-5,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.6069,5,DMSO,PARP3,ME0328,51147633,QIHBWVVVRYYYRO-UHFFFAOYSA-N,NA,pert,NA,r10c11,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c11_montage.png
BR00116995,J12,1,0.134431407,2020-11-06T08:24:22Z,2,2,5,HOECHST 33342,12,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K31476763-001-01-5,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.7277,5,DMSO,ELANE,AZD9668,46861623,QNQZWEGMKJBHEM-UHFFFAOYSA-N,NA,pert,NA,r10c12,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c12_montage.png
BR00116995,J13,1,0.134419098,2020-11-06T08:27:26Z,2,2,5,HOECHST 33342,13,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K61918008-001-07-1,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.5966,5,DMSO,CASP3,NQDI-1,5522952,UFJGFNHRMPMALC-UHFFFAOYSA-N,NA,pert,NA,r10c13,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c13_montage.png
BR00116995,J14,1,0.134405106,2020-11-06T08:31:54Z,2,2,5,HOECHST 33342,14,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r10c14,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c14_montage.png
BR00116995,J15,1,0.134393901,2020-11-06T08:34:59Z,2,2,5,HOECHST 33342,15,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K09295674-001-09-8,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.006,5,DMSO,CA14,carzenide,8739,UCAGLBKTLXCODC-UHFFFAOYSA-N,NA,pert,NA,r10c15,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c15_montage.png
BR00116995,J16,1,0.134383693,2020-11-06T08:39:29Z,2,2,5,HOECHST 33342,16,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K25311561-001-10-7,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.9775,5,DMSO,ATM,KU-55933,5278396,XRKYMMUGXMWDAO-UHFFFAOYSA-N,NA,pert,NA,r10c16,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c16_montage.png
BR00116995,J17,1,0.134373903,2020-11-06T08:42:36Z,2,2,5,HOECHST 33342,17,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K24696047-001-02-3,NA,control,poscon_cp,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.1978,5,DMSO,IGF1R,NVP-AEW541,NA,AECDBHGVIIRMOI-GRGXKFILSA-N,NA,pert,NA,r10c17,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c17_montage.png
BR00116995,J18,1,0.134365797,2020-11-06T08:47:06Z,2,2,5,HOECHST 33342,18,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K78692225-001-24-5,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.351,5,DMSO,PTK2B,leflunomide,3899,VHOGYURTWQBHIL-UHFFFAOYSA-N,NA,pert,NA,r10c18,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c18_montage.png
BR00116995,J19,1,0.134357795,2020-11-06T08:50:11Z,2,2,5,HOECHST 33342,19,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r10c19,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c19_montage.png
BR00116995,J20,1,0.134350494,2020-11-06T08:54:42Z,2,2,5,HOECHST 33342,20,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K03406345-001-21-1,NA,control,poscon_diverse,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.221,5,DMSO,DNMT3A,azacitidine,9444,NMUSYJAQQFHJEW-KVTDHHQDSA-N,NA,pert,NA,r10c20,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c20_montage.png
BR00116995,J21,1,0.134343699,2020-11-06T08:57:48Z,2,2,5,HOECHST 33342,21,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K03601870-001-01-2,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.5335,5,DMSO,TUBB4B,ixabepilone,6445540,FABUFPQFXZVHFB-PVYNADRNSA-N,NA,pert,NA,r10c21,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c21_montage.png
BR00116995,J22,1,0.134339198,2020-11-06T09:02:19Z,2,2,5,HOECHST 33342,22,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K66430217-001-03-8,NA,control,poscon_cp,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.6909,5,DMSO,CLK1,KH-CB19,44237094,CXJCGSPAPOTTSF-VURMDHGXSA-N,NA,pert,NA,r10c22,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c22_montage.png
BR00116995,J23,1,0.134334102,2020-11-06T09:05:28Z,2,2,5,HOECHST 33342,23,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r10c23,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c23_montage.png
BR00116995,J24,1,0.134325594,2020-11-06T09:09:59Z,2,2,5,HOECHST 33342,24,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,10,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K02554563-001-01-6,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.5633,5,DMSO,GHSR,PF-05190457,58438464,ZIUDADZJCKGWKR-AREMUKBSSA-N,NA,pert,NA,r10c24,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r10c24_montage.png
BR00116995,K01,1,0.134639099,2020-11-06T07:42:31Z,2,2,5,HOECHST 33342,1,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K59831625-001-03-9,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.0324,5,DMSO,ABL1,LDN-212854,60182388,BBDGBGOVJPEFBT-UHFFFAOYSA-N,NA,pert,NA,r11c01,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c01_montage.png
BR00116995,K13,1,0.134413496,2020-11-06T08:27:11Z,2,2,5,HOECHST 33342,13,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r11c13,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c13_montage.png
BR00116995,K14,1,0.134401202,2020-11-06T08:32:08Z,2,2,5,HOECHST 33342,14,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K36055864-001-20-0,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.4067,5,DMSO,RPL3,cycloheximide,6197,YPHMISFOHDHNIV-FSZOTQKASA-N,NA,pert,NA,r11c14,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c14_montage.png
BR00116995,K15,1,0.134388402,2020-11-06T08:34:44Z,2,2,5,HOECHST 33342,15,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K25243230-001-01-2,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,5.0359,5,DMSO,AVPR1A,oxytocin,439302,XNOPRXBHLZRZKH-DSZYJQQASA-N,NA,pert,NA,r11c15,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c15_montage.png
BR00116995,K16,1,0.134378403,2020-11-06T08:39:43Z,2,2,5,HOECHST 33342,16,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r11c16,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c16_montage.png
BR00116995,K17,1,0.134368807,2020-11-06T08:42:22Z,2,2,5,HOECHST 33342,17,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K00259736-001-16-4,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.9972,5,DMSO,TUBB3,colchicine,6167,IAKHMKGGTNLKSZ-INIZCTEOSA-N,NA,pert,NA,r11c17,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c17_montage.png
BR00116995,K18,1,0.134360403,2020-11-06T08:47:20Z,2,2,5,HOECHST 33342,18,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K04210847-001-21-9,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.9376,5,DMSO,PLD1,afimoxifene,449459,TXUZVZSFRXZGTL-QPLCGJKRSA-N,NA,pert,NA,r11c18,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c18_montage.png
BR00116995,K19,1,0.134351894,2020-11-06T08:49:56Z,2,2,5,HOECHST 33342,19,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r11c19,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c19_montage.png
BR00116995,K20,1,0.134345993,2020-11-06T08:54:56Z,2,2,5,HOECHST 33342,20,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K33882852-003-02-8,NA,control,poscon_diverse,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.1345,5,DMSO,GABRB2,ZK-93423,121926,ALBKMJDFBZVHAK-UHFFFAOYSA-N,NA,pert,NA,r11c20,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c20_montage.png
BR00116995,K21,1,0.134339303,2020-11-06T08:57:33Z,2,2,5,HOECHST 33342,21,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K20986415-001-02-6,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.7282,5,DMSO,CDK9,RGB-286638,11285002,XLSYZSRXVVCHLS-UHFFFAOYSA-N,NA,pert,NA,r11c21,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c21_montage.png
BR00116995,K22,1,0.134335697,2020-11-06T09:02:33Z,2,2,5,HOECHST 33342,22,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K87691185-001-01-2,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.6392,5,DMSO,AGER,FPS-ZM1,24752728,XDFKWGIBQMHSOH-UHFFFAOYSA-N,NA,pert,NA,r11c22,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c22_montage.png
BR00116995,K23,1,0.1343299,2020-11-06T09:05:14Z,2,2,5,HOECHST 33342,23,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K56740996-001-02-1,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,1.7985,5,DMSO,KCNMA1,flindokalner,214350,ULYONBAOIMCNEH-HNNXBMFYSA-N,NA,pert,NA,r11c23,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c23_montage.png
BR00116995,K24,1,0.134323001,2020-11-06T09:10:13Z,2,2,5,HOECHST 33342,24,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,11,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K99616396-316-05-3,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.8472,5,DMSO,KDR,motesanib,11667893,RAHBGWKEPAQNFF-UHFFFAOYSA-N,NA,pert,NA,r11c24,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r11c24_montage.png
BR00116995,L01,1,0.134635895,2020-11-06T07:42:18Z,2,2,5,HOECHST 33342,1,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,12,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K43570081-001-02-4,NA,trt,NA,BR00116995,C-7210-01-CMP-013,U2OS,24,Compound,Standard,1,NA,NA,2.8032,5,DMSO,HSP90AB1,geldanamycin,13017912,QTQAWLPCGQOSGP-PHLMVCJGSA-N,NA,pert,NA,r12c01,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00116995/r12c01_montage.png
