Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_FieldID,Metadata_Row,Metadata_Col,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,FileName_OrigRNA,FileName_OrigER,FileName_OrigAGP,FileName_OrigMito,FileName_OrigBrightfield,FileName_OrigHighZBF,FileName_OrigLowZBF,FileName_OrigDNA
2020_11_04_CPJUMP1,BR00117022,H17,1,1,8,17,DOG.30.31.32.33.A,ccsbBroad304_14679,JAK1,control,poscon_cp,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,JAK1,ccsbBroad304_14679,NA,NA,JAK1,pert,NA,r08c17f01p01-ch3sk1fk1fl1.tiff,r08c17f01p01-ch4sk1fk1fl1.tiff,r08c17f01p01-ch2sk1fk1fl1.tiff,r08c17f01p01-ch1sk1fk1fl1.tiff,r08c17f01p01-ch8sk1fk1fl1.tiff,r08c17f01p01-ch6sk1fk1fl1.tiff,r08c17f01p01-ch7sk1fk1fl1.tiff,r08c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H18,1,1,8,18,DOG.30.31.32.33.A,ccsbBroad304_00037,AGER,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,AGER,ccsbBroad304_00037,NA,NA,AGER,pert,NA,r08c18f01p01-ch3sk1fk1fl1.tiff,r08c18f01p01-ch4sk1fk1fl1.tiff,r08c18f01p01-ch2sk1fk1fl1.tiff,r08c18f01p01-ch1sk1fk1fl1.tiff,r08c18f01p01-ch8sk1fk1fl1.tiff,r08c18f01p01-ch6sk1fk1fl1.tiff,r08c18f01p01-ch7sk1fk1fl1.tiff,r08c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H19,1,1,8,19,DOG.30.31.32.33.A,ccsbBroad304_14804,MAPK9,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,MAPK9,ccsbBroad304_14804,NA,NA,MAPK9,negcon,NA,r08c19f01p01-ch3sk1fk1fl1.tiff,r08c19f01p01-ch4sk1fk1fl1.tiff,r08c19f01p01-ch2sk1fk1fl1.tiff,r08c19f01p01-ch1sk1fk1fl1.tiff,r08c19f01p01-ch8sk1fk1fl1.tiff,r08c19f01p01-ch6sk1fk1fl1.tiff,r08c19f01p01-ch7sk1fk1fl1.tiff,r08c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H20,1,1,8,20,DOG.30.31.32.33.A,ccsbBroad304_01278,PRKACB,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PRKACB,ccsbBroad304_01278,NA,NA,PRKACB,negcon,NA,r08c20f01p01-ch3sk1fk1fl1.tiff,r08c20f01p01-ch4sk1fk1fl1.tiff,r08c20f01p01-ch2sk1fk1fl1.tiff,r08c20f01p01-ch1sk1fk1fl1.tiff,r08c20f01p01-ch8sk1fk1fl1.tiff,r08c20f01p01-ch6sk1fk1fl1.tiff,r08c20f01p01-ch7sk1fk1fl1.tiff,r08c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H21,1,1,8,21,DOG.30.31.32.33.A,ccsbBroad304_07535,PARP3,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PARP3,ccsbBroad304_07535,NA,NA,PARP3,pert,NA,r08c21f01p01-ch3sk1fk1fl1.tiff,r08c21f01p01-ch4sk1fk1fl1.tiff,r08c21f01p01-ch2sk1fk1fl1.tiff,r08c21f01p01-ch1sk1fk1fl1.tiff,r08c21f01p01-ch8sk1fk1fl1.tiff,r08c21f01p01-ch6sk1fk1fl1.tiff,r08c21f01p01-ch7sk1fk1fl1.tiff,r08c21f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H22,1,1,8,22,DOG.30.31.32.33.A,ccsbBroad304_00142,AVPR1A,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,AVPR1A,ccsbBroad304_00142,NA,NA,AVPR1A,pert,NA,r08c22f01p01-ch3sk1fk1fl1.tiff,r08c22f01p01-ch4sk1fk1fl1.tiff,r08c22f01p01-ch2sk1fk1fl1.tiff,r08c22f01p01-ch1sk1fk1fl1.tiff,r08c22f01p01-ch8sk1fk1fl1.tiff,r08c22f01p01-ch6sk1fk1fl1.tiff,r08c22f01p01-ch7sk1fk1fl1.tiff,r08c22f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H23,1,1,8,23,DOG.30.31.32.33.A,ccsbBroad304_04829,GJB4,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,GJB4,ccsbBroad304_04829,NA,NA,GJB4,pert,NA,r08c23f01p01-ch3sk1fk1fl1.tiff,r08c23f01p01-ch4sk1fk1fl1.tiff,r08c23f01p01-ch2sk1fk1fl1.tiff,r08c23f01p01-ch1sk1fk1fl1.tiff,r08c23f01p01-ch8sk1fk1fl1.tiff,r08c23f01p01-ch6sk1fk1fl1.tiff,r08c23f01p01-ch7sk1fk1fl1.tiff,r08c23f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,H24,1,1,8,24,DOG.30.31.32.33.A,ccsbBroad304_10895,HTR3A,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,HTR3A,ccsbBroad304_10895,NA,NA,HTR3A,pert,NA,r08c24f01p01-ch3sk1fk1fl1.tiff,r08c24f01p01-ch4sk1fk1fl1.tiff,r08c24f01p01-ch2sk1fk1fl1.tiff,r08c24f01p01-ch1sk1fk1fl1.tiff,r08c24f01p01-ch8sk1fk1fl1.tiff,r08c24f01p01-ch6sk1fk1fl1.tiff,r08c24f01p01-ch7sk1fk1fl1.tiff,r08c24f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I01,1,1,9,1,DOG.30.31.32.33.A,ccsbBroad304_06088,AKR1C1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,AKR1C1,ccsbBroad304_06088,NA,NA,AKR1C1,pert,NA,r09c01f01p01-ch3sk1fk1fl1.tiff,r09c01f01p01-ch4sk1fk1fl1.tiff,r09c01f01p01-ch2sk1fk1fl1.tiff,r09c01f01p01-ch1sk1fk1fl1.tiff,r09c01f01p01-ch8sk1fk1fl1.tiff,r09c01f01p01-ch6sk1fk1fl1.tiff,r09c01f01p01-ch7sk1fk1fl1.tiff,r09c01f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I02,1,1,9,2,DOG.30.31.32.33.A,ccsbBroad304_01340,PTPN2,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PTPN2,ccsbBroad304_01340,NA,NA,PTPN2,pert,NA,r09c02f01p01-ch3sk1fk1fl1.tiff,r09c02f01p01-ch4sk1fk1fl1.tiff,r09c02f01p01-ch2sk1fk1fl1.tiff,r09c02f01p01-ch1sk1fk1fl1.tiff,r09c02f01p01-ch8sk1fk1fl1.tiff,r09c02f01p01-ch6sk1fk1fl1.tiff,r09c02f01p01-ch7sk1fk1fl1.tiff,r09c02f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I03,1,1,9,3,DOG.30.31.32.33.A,ccsbBroad304_14762,PIK3CG,control,poscon_diverse,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PIK3CG,ccsbBroad304_14762,NA,NA,PIK3CG,pert,NA,r09c03f01p01-ch3sk1fk1fl1.tiff,r09c03f01p01-ch4sk1fk1fl1.tiff,r09c03f01p01-ch2sk1fk1fl1.tiff,r09c03f01p01-ch1sk1fk1fl1.tiff,r09c03f01p01-ch8sk1fk1fl1.tiff,r09c03f01p01-ch6sk1fk1fl1.tiff,r09c03f01p01-ch7sk1fk1fl1.tiff,r09c03f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I04,1,1,9,4,DOG.30.31.32.33.A,ccsbBroad304_06188,F10,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,F10,ccsbBroad304_06188,NA,NA,F10,pert,NA,r09c04f01p01-ch3sk1fk1fl1.tiff,r09c04f01p01-ch4sk1fk1fl1.tiff,r09c04f01p01-ch2sk1fk1fl1.tiff,r09c04f01p01-ch1sk1fk1fl1.tiff,r09c04f01p01-ch8sk1fk1fl1.tiff,r09c04f01p01-ch6sk1fk1fl1.tiff,r09c04f01p01-ch7sk1fk1fl1.tiff,r09c04f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I05,1,1,9,5,DOG.30.31.32.33.A,ccsbBroad304_02173,ATG5,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ATG5,ccsbBroad304_02173,NA,NA,ATG5,negcon,NA,r09c05f01p01-ch3sk1fk1fl1.tiff,r09c05f01p01-ch4sk1fk1fl1.tiff,r09c05f01p01-ch2sk1fk1fl1.tiff,r09c05f01p01-ch1sk1fk1fl1.tiff,r09c05f01p01-ch8sk1fk1fl1.tiff,r09c05f01p01-ch6sk1fk1fl1.tiff,r09c05f01p01-ch7sk1fk1fl1.tiff,r09c05f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I06,1,1,9,6,DOG.30.31.32.33.A,ccsbBroad304_06846,RB1,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,RB1,ccsbBroad304_06846,NA,NA,RB1,negcon,NA,r09c06f01p01-ch3sk1fk1fl1.tiff,r09c06f01p01-ch4sk1fk1fl1.tiff,r09c06f01p01-ch2sk1fk1fl1.tiff,r09c06f01p01-ch1sk1fk1fl1.tiff,r09c06f01p01-ch8sk1fk1fl1.tiff,r09c06f01p01-ch6sk1fk1fl1.tiff,r09c06f01p01-ch7sk1fk1fl1.tiff,r09c06f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I07,1,1,9,7,DOG.30.31.32.33.A,ccsbBroad304_06884,RPL23A,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,RPL23A,ccsbBroad304_06884,NA,NA,RPL23A,pert,NA,r09c07f01p01-ch3sk1fk1fl1.tiff,r09c07f01p01-ch4sk1fk1fl1.tiff,r09c07f01p01-ch2sk1fk1fl1.tiff,r09c07f01p01-ch1sk1fk1fl1.tiff,r09c07f01p01-ch8sk1fk1fl1.tiff,r09c07f01p01-ch6sk1fk1fl1.tiff,r09c07f01p01-ch7sk1fk1fl1.tiff,r09c07f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I08,1,1,9,8,DOG.30.31.32.33.A,ccsbBroad304_00811,ICAM1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ICAM1,ccsbBroad304_00811,NA,NA,ICAM1,pert,NA,r09c08f01p01-ch3sk1fk1fl1.tiff,r09c08f01p01-ch4sk1fk1fl1.tiff,r09c08f01p01-ch2sk1fk1fl1.tiff,r09c08f01p01-ch1sk1fk1fl1.tiff,r09c08f01p01-ch8sk1fk1fl1.tiff,r09c08f01p01-ch6sk1fk1fl1.tiff,r09c08f01p01-ch7sk1fk1fl1.tiff,r09c08f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I09,1,1,9,9,DOG.30.31.32.33.A,ccsbBroad304_06908,S100B,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,S100B,ccsbBroad304_06908,NA,NA,S100B,pert,NA,r09c09f01p01-ch3sk1fk1fl1.tiff,r09c09f01p01-ch4sk1fk1fl1.tiff,r09c09f01p01-ch2sk1fk1fl1.tiff,r09c09f01p01-ch1sk1fk1fl1.tiff,r09c09f01p01-ch8sk1fk1fl1.tiff,r09c09f01p01-ch6sk1fk1fl1.tiff,r09c09f01p01-ch7sk1fk1fl1.tiff,r09c09f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I10,1,1,9,10,DOG.30.31.32.33.A,ccsbBroad304_16175,BRAF,control,poscon_orf,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,BRAF,ccsbBroad304_16175,NA,NA,BRAF,pert,NA,r09c10f01p01-ch3sk1fk1fl1.tiff,r09c10f01p01-ch4sk1fk1fl1.tiff,r09c10f01p01-ch2sk1fk1fl1.tiff,r09c10f01p01-ch1sk1fk1fl1.tiff,r09c10f01p01-ch8sk1fk1fl1.tiff,r09c10f01p01-ch6sk1fk1fl1.tiff,r09c10f01p01-ch7sk1fk1fl1.tiff,r09c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I11,1,1,9,11,DOG.30.31.32.33.A,ccsbBroad304_01020,MME,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,MME,ccsbBroad304_01020,NA,NA,MME,pert,NA,r09c11f01p01-ch3sk1fk1fl1.tiff,r09c11f01p01-ch4sk1fk1fl1.tiff,r09c11f01p01-ch2sk1fk1fl1.tiff,r09c11f01p01-ch1sk1fk1fl1.tiff,r09c11f01p01-ch8sk1fk1fl1.tiff,r09c11f01p01-ch6sk1fk1fl1.tiff,r09c11f01p01-ch7sk1fk1fl1.tiff,r09c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I12,1,1,9,12,DOG.30.31.32.33.A,ccsbBroad304_06754,PPARD,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PPARD,ccsbBroad304_06754,NA,NA,PPARD,pert,NA,r09c12f01p01-ch3sk1fk1fl1.tiff,r09c12f01p01-ch4sk1fk1fl1.tiff,r09c12f01p01-ch2sk1fk1fl1.tiff,r09c12f01p01-ch1sk1fk1fl1.tiff,r09c12f01p01-ch8sk1fk1fl1.tiff,r09c12f01p01-ch6sk1fk1fl1.tiff,r09c12f01p01-ch7sk1fk1fl1.tiff,r09c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I13,1,1,9,13,DOG.30.31.32.33.A,ccsbBroad304_01287,MAPK8,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,MAPK8,ccsbBroad304_01287,NA,NA,MAPK8,pert,NA,r09c13f01p01-ch3sk1fk1fl1.tiff,r09c13f01p01-ch4sk1fk1fl1.tiff,r09c13f01p01-ch2sk1fk1fl1.tiff,r09c13f01p01-ch1sk1fk1fl1.tiff,r09c13f01p01-ch8sk1fk1fl1.tiff,r09c13f01p01-ch6sk1fk1fl1.tiff,r09c13f01p01-ch7sk1fk1fl1.tiff,r09c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I14,1,1,9,14,DOG.30.31.32.33.A,ccsbBroad304_01287,MAPK8,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,MAPK8,ccsbBroad304_01287,NA,NA,MAPK8,pert,NA,r09c14f01p01-ch3sk1fk1fl1.tiff,r09c14f01p01-ch4sk1fk1fl1.tiff,r09c14f01p01-ch2sk1fk1fl1.tiff,r09c14f01p01-ch1sk1fk1fl1.tiff,r09c14f01p01-ch8sk1fk1fl1.tiff,r09c14f01p01-ch6sk1fk1fl1.tiff,r09c14f01p01-ch7sk1fk1fl1.tiff,r09c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I15,1,1,9,15,DOG.30.31.32.33.A,ccsbBroad304_00811,ICAM1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ICAM1,ccsbBroad304_00811,NA,NA,ICAM1,pert,NA,r09c15f01p01-ch3sk1fk1fl1.tiff,r09c15f01p01-ch4sk1fk1fl1.tiff,r09c15f01p01-ch2sk1fk1fl1.tiff,r09c15f01p01-ch1sk1fk1fl1.tiff,r09c15f01p01-ch8sk1fk1fl1.tiff,r09c15f01p01-ch6sk1fk1fl1.tiff,r09c15f01p01-ch7sk1fk1fl1.tiff,r09c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I16,1,1,9,16,DOG.30.31.32.33.A,ccsbBroad304_05439,FFAR4,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,FFAR4,ccsbBroad304_05439,NA,NA,FFAR4,pert,NA,r09c16f01p01-ch3sk1fk1fl1.tiff,r09c16f01p01-ch4sk1fk1fl1.tiff,r09c16f01p01-ch2sk1fk1fl1.tiff,r09c16f01p01-ch1sk1fk1fl1.tiff,r09c16f01p01-ch8sk1fk1fl1.tiff,r09c16f01p01-ch6sk1fk1fl1.tiff,r09c16f01p01-ch7sk1fk1fl1.tiff,r09c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I17,1,1,9,17,DOG.30.31.32.33.A,ccsbBroad304_01213,PLA2G1B,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,PLA2G1B,ccsbBroad304_01213,NA,NA,PLA2G1B,pert,NA,r09c17f01p01-ch3sk1fk1fl1.tiff,r09c17f01p01-ch4sk1fk1fl1.tiff,r09c17f01p01-ch2sk1fk1fl1.tiff,r09c17f01p01-ch1sk1fk1fl1.tiff,r09c17f01p01-ch8sk1fk1fl1.tiff,r09c17f01p01-ch6sk1fk1fl1.tiff,r09c17f01p01-ch7sk1fk1fl1.tiff,r09c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I18,1,1,9,18,DOG.30.31.32.33.A,ccsbBroad304_01404,RNASE1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,RNASE1,ccsbBroad304_01404,NA,NA,RNASE1,pert,NA,r09c18f01p01-ch3sk1fk1fl1.tiff,r09c18f01p01-ch4sk1fk1fl1.tiff,r09c18f01p01-ch2sk1fk1fl1.tiff,r09c18f01p01-ch1sk1fk1fl1.tiff,r09c18f01p01-ch8sk1fk1fl1.tiff,r09c18f01p01-ch6sk1fk1fl1.tiff,r09c18f01p01-ch7sk1fk1fl1.tiff,r09c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I19,1,1,9,19,DOG.30.31.32.33.A,ccsbBroad304_00272,CDC25A,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,CDC25A,ccsbBroad304_00272,NA,NA,CDC25A,pert,NA,r09c19f01p01-ch3sk1fk1fl1.tiff,r09c19f01p01-ch4sk1fk1fl1.tiff,r09c19f01p01-ch2sk1fk1fl1.tiff,r09c19f01p01-ch1sk1fk1fl1.tiff,r09c19f01p01-ch8sk1fk1fl1.tiff,r09c19f01p01-ch6sk1fk1fl1.tiff,r09c19f01p01-ch7sk1fk1fl1.tiff,r09c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I20,1,1,9,20,DOG.30.31.32.33.A,ccsbBroad304_14631,ERBB2,control,poscon_cp,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ERBB2,ccsbBroad304_14631,NA,NA,ERBB2,pert,NA,r09c20f01p01-ch3sk1fk1fl1.tiff,r09c20f01p01-ch4sk1fk1fl1.tiff,r09c20f01p01-ch2sk1fk1fl1.tiff,r09c20f01p01-ch1sk1fk1fl1.tiff,r09c20f01p01-ch8sk1fk1fl1.tiff,r09c20f01p01-ch6sk1fk1fl1.tiff,r09c20f01p01-ch7sk1fk1fl1.tiff,r09c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I21,1,1,9,21,DOG.30.31.32.33.A,ccsbBroad304_09091,SLIRP,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,SLIRP,ccsbBroad304_09091,NA,NA,SLIRP,negcon,NA,r09c21f01p01-ch3sk1fk1fl1.tiff,r09c21f01p01-ch4sk1fk1fl1.tiff,r09c21f01p01-ch2sk1fk1fl1.tiff,r09c21f01p01-ch1sk1fk1fl1.tiff,r09c21f01p01-ch8sk1fk1fl1.tiff,r09c21f01p01-ch6sk1fk1fl1.tiff,r09c21f01p01-ch7sk1fk1fl1.tiff,r09c21f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I22,1,1,9,22,DOG.30.31.32.33.A,ccsbBroad304_02173,ATG5,control,negcon,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ATG5,ccsbBroad304_02173,NA,NA,ATG5,negcon,NA,r09c22f01p01-ch3sk1fk1fl1.tiff,r09c22f01p01-ch4sk1fk1fl1.tiff,r09c22f01p01-ch2sk1fk1fl1.tiff,r09c22f01p01-ch1sk1fk1fl1.tiff,r09c22f01p01-ch8sk1fk1fl1.tiff,r09c22f01p01-ch6sk1fk1fl1.tiff,r09c22f01p01-ch7sk1fk1fl1.tiff,r09c22f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I23,1,1,9,23,DOG.30.31.32.33.A,ccsbBroad304_01666,TGFBR1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,TGFBR1,ccsbBroad304_01666,NA,NA,TGFBR1,pert,NA,r09c23f01p01-ch3sk1fk1fl1.tiff,r09c23f01p01-ch4sk1fk1fl1.tiff,r09c23f01p01-ch2sk1fk1fl1.tiff,r09c23f01p01-ch1sk1fk1fl1.tiff,r09c23f01p01-ch8sk1fk1fl1.tiff,r09c23f01p01-ch6sk1fk1fl1.tiff,r09c23f01p01-ch7sk1fk1fl1.tiff,r09c23f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,I24,1,1,9,24,DOG.30.31.32.33.A,ccsbBroad304_00691,GRIN2A,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,GRIN2A,ccsbBroad304_00691,NA,NA,GRIN2A,pert,NA,r09c24f01p01-ch3sk1fk1fl1.tiff,r09c24f01p01-ch4sk1fk1fl1.tiff,r09c24f01p01-ch2sk1fk1fl1.tiff,r09c24f01p01-ch1sk1fk1fl1.tiff,r09c24f01p01-ch8sk1fk1fl1.tiff,r09c24f01p01-ch6sk1fk1fl1.tiff,r09c24f01p01-ch7sk1fk1fl1.tiff,r09c24f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,J01,1,1,10,1,DOG.30.31.32.33.A,ccsbBroad304_01602,SSTR2,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,SSTR2,ccsbBroad304_01602,NA,NA,SSTR2,pert,NA,r10c01f01p01-ch3sk1fk1fl1.tiff,r10c01f01p01-ch4sk1fk1fl1.tiff,r10c01f01p01-ch2sk1fk1fl1.tiff,r10c01f01p01-ch1sk1fk1fl1.tiff,r10c01f01p01-ch8sk1fk1fl1.tiff,r10c01f01p01-ch6sk1fk1fl1.tiff,r10c01f01p01-ch7sk1fk1fl1.tiff,r10c01f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,J02,1,1,10,2,DOG.30.31.32.33.A,ccsbBroad304_00576,FOXM1,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,FOXM1,ccsbBroad304_00576,NA,NA,FOXM1,pert,NA,r10c02f01p01-ch3sk1fk1fl1.tiff,r10c02f01p01-ch4sk1fk1fl1.tiff,r10c02f01p01-ch2sk1fk1fl1.tiff,r10c02f01p01-ch1sk1fk1fl1.tiff,r10c02f01p01-ch8sk1fk1fl1.tiff,r10c02f01p01-ch6sk1fk1fl1.tiff,r10c02f01p01-ch7sk1fk1fl1.tiff,r10c02f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,J03,1,1,10,3,DOG.30.31.32.33.A,ccsbBroad304_05785,ADRA2B,trt,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,ADRA2B,ccsbBroad304_05785,NA,NA,ADRA2B,pert,NA,r10c03f01p01-ch3sk1fk1fl1.tiff,r10c03f01p01-ch4sk1fk1fl1.tiff,r10c03f01p01-ch2sk1fk1fl1.tiff,r10c03f01p01-ch1sk1fk1fl1.tiff,r10c03f01p01-ch8sk1fk1fl1.tiff,r10c03f01p01-ch6sk1fk1fl1.tiff,r10c03f01p01-ch7sk1fk1fl1.tiff,r10c03f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,J04,1,1,10,4,DOG.30.31.32.33.A,ccsbBroad304_14572,CDK2,control,poscon_orf,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,CDK2,ccsbBroad304_14572,NA,NA,CDK2,pert,NA,r10c04f01p01-ch3sk1fk1fl1.tiff,r10c04f01p01-ch4sk1fk1fl1.tiff,r10c04f01p01-ch2sk1fk1fl1.tiff,r10c04f01p01-ch1sk1fk1fl1.tiff,r10c04f01p01-ch8sk1fk1fl1.tiff,r10c04f01p01-ch6sk1fk1fl1.tiff,r10c04f01p01-ch7sk1fk1fl1.tiff,r10c04f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117022,J05,1,1,10,5,DOG.30.31.32.33.A,empty,NA,empty,NA,BR00117022,DOG.30.31.32.33.A,U2OS,48,ORF,Standard,1,NA,NA,NA,NA,NA,empty,empty,NA,NA,NA,empty,NA,r10c05f01p01-ch3sk1fk1fl1.tiff,r10c05f01p01-ch4sk1fk1fl1.tiff,r10c05f01p01-ch2sk1fk1fl1.tiff,r10c05f01p01-ch1sk1fk1fl1.tiff,r10c05f01p01-ch8sk1fk1fl1.tiff,r10c05f01p01-ch6sk1fk1fl1.tiff,r10c05f01p01-ch7sk1fk1fl1.tiff,r10c05f01p01-ch5sk1fk1fl1.tiff
